index,Unnamed: 0,trial_id,start_time,end_time,move_onset_time,split,trial_type,trial_version,maze_id,success,target_on_time,go_cue_time,rt,delay,num_targets,target_pos,num_barriers,barrier_pos,active_target
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2465,2465,2465,0 days 01:43:07.600000,0 days 01:43:10.331000,0 days 01:43:09.308000,train,23.0,1.0,67.0,True,0 days 01:43:08.517000,0 days 01:43:09.015000,293.0,498.0,1.0,[[ 94 -86]],9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2619,2619,2619,0 days 01:50:47.700000,0 days 01:50:50.556000,0 days 01:50:49.491000,val,23.0,1.0,67.0,True,0 days 01:50:48.443000,0 days 01:50:48.923000,568.0,480.0,1.0,[[ 94 -86]],9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2626,2626,2626,0 days 01:51:09,0 days 01:51:12.226000,0 days 01:51:11.099000,train,23.0,1.0,67.0,True,0 days 01:51:09.821000,0 days 01:51:10.786000,313.0,965.0,1.0,[[ 94 -86]],9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2695,2695,2695,0 days 01:54:36.900000,0 days 01:54:39.836000,0 days 01:54:38.706000,train,23.0,1.0,67.0,True,0 days 01:54:37.608000,0 days 01:54:38.339000,367.0,731.0,1.0,[[ 94 -86]],9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2755,2755,2755,0 days 01:57:39.700000,0 days 01:57:42.911000,0 days 01:57:41.689000,train,23.0,1.0,67.0,True,0 days 01:57:40.406000,0 days 01:57:41.271000,418.0,865.0,1.0,[[ 94 -86]],9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2796,2796,2796,0 days 01:59:47.400000,0 days 01:59:50.236000,0 days 01:59:49.143000,train,23.0,1.0,67.0,True,0 days 01:59:48.164000,0 days 01:59:48.829000,314.0,665.0,1.0,[[ 94 -86]],9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
589,589,589,0 days 00:08:26.400000,0 days 00:08:29.531000,0 days 00:08:28.275000,train,24.0,1.0,83.0,True,0 days 00:08:27.338000,0 days 00:08:27.820000,455.0,482.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
783,783,783,0 days 00:18:24.100000,0 days 00:18:26.981000,0 days 00:18:25.804000,train,24.0,1.0,83.0,True,0 days 00:18:25.004000,0 days 00:18:25.453000,351.0,449.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
844,844,844,0 days 00:21:29.500000,0 days 00:21:32.131000,0 days 00:21:30.914000,train,24.0,1.0,83.0,True,0 days 00:21:30.425000,0 days 00:21:30.489000,425.0,64.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1120,1120,1120,0 days 00:35:33.300000,0 days 00:35:36.691000,0 days 00:35:35.433000,train,24.0,1.0,83.0,True,0 days 00:35:34.231000,0 days 00:35:34.962000,471.0,731.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1245,1245,1245,0 days 00:41:53.700000,0 days 00:41:57.071000,0 days 00:41:55.902000,train,24.0,1.0,83.0,True,0 days 00:41:54.537000,0 days 00:41:55.518000,384.0,981.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1533,1533,1533,0 days 00:56:21.300000,0 days 00:56:24.276000,0 days 00:56:23.132000,train,24.0,1.0,83.0,True,0 days 00:56:22.180000,0 days 00:56:22.812000,320.0,632.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1635,1635,1635,0 days 01:01:27.800000,0 days 01:01:30.951000,0 days 01:01:29.754000,val,24.0,1.0,83.0,True,0 days 01:01:28.603000,0 days 01:01:29.451000,303.0,848.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1909,1909,1909,0 days 01:15:19.400000,0 days 01:15:22.446000,0 days 01:15:21.206000,train,24.0,1.0,83.0,True,0 days 01:15:20.087000,0 days 01:15:20.835000,371.0,748.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1959,1959,1959,0 days 01:17:48.300000,0 days 01:17:51.556000,0 days 01:17:50.338000,train,24.0,1.0,83.0,True,0 days 01:17:49.080000,0 days 01:17:50.012000,326.0,932.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2162,2162,2162,0 days 01:27:57.500000,0 days 01:28:00.741000,0 days 01:27:59.449000,train,24.0,1.0,83.0,True,0 days 01:27:58.212000,0 days 01:27:59.011000,438.0,799.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2174,2174,2174,0 days 01:28:32.300000,0 days 01:28:35.411000,0 days 01:28:34.223000,train,24.0,1.0,83.0,True,0 days 01:28:33.059000,0 days 01:28:33.907000,316.0,848.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2198,2198,2198,0 days 01:29:44.600000,0 days 01:29:47.526000,0 days 01:29:46.416000,train,24.0,1.0,83.0,True,0 days 01:29:45.293000,0 days 01:29:46.124000,292.0,831.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2273,2273,2273,0 days 01:33:27.800000,0 days 01:33:30.136000,0 days 01:33:28.871000,val,24.0,1.0,83.0,True,0 days 01:33:28.472000,0 days 01:33:28.554000,317.0,82.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2358,2358,2358,0 days 01:37:42.800000,0 days 01:37:45.621000,0 days 01:37:44.395000,val,24.0,1.0,83.0,True,0 days 01:37:43.472000,0 days 01:37:44.053000,342.0,581.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2511,2511,2511,0 days 01:45:26.200000,0 days 01:45:28.966000,0 days 01:45:27.856000,val,24.0,1.0,83.0,True,0 days 01:45:26.896000,0 days 01:45:27.561000,295.0,665.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2545,2545,2545,0 days 01:47:05.900000,0 days 01:47:08.881000,0 days 01:47:07.651000,train,24.0,1.0,83.0,True,0 days 01:47:06.798000,0 days 01:47:07.296000,355.0,498.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2773,2773,2773,0 days 01:58:34.300000,0 days 01:58:37.016000,0 days 01:58:35.809000,train,24.0,1.0,83.0,True,0 days 01:58:35.246000,0 days 01:58:35.344000,465.0,98.0,1.0,[[-111  -82]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
581,581,581,0 days 00:08:01.300000,0 days 00:08:04.901000,0 days 00:08:03.431000,train,25.0,1.0,84.0,True,0 days 00:08:02.207000,0 days 00:08:03.039000,392.0,832.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
588,588,588,0 days 00:08:23.400000,0 days 00:08:26.326000,0 days 00:08:25.065000,train,25.0,1.0,84.0,True,0 days 00:08:24.121000,0 days 00:08:24.786000,279.0,665.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
596,596,596,0 days 00:08:48.700000,0 days 00:08:52.146000,0 days 00:08:50.796000,train,25.0,1.0,84.0,True,0 days 00:08:49.578000,0 days 00:08:50.410000,386.0,832.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
609,609,609,0 days 00:09:28.500000,0 days 00:09:31.861000,0 days 00:09:30.531000,train,25.0,1.0,84.0,True,0 days 00:09:29.255000,0 days 00:09:30.237000,294.0,982.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
666,666,666,0 days 00:12:24.100000,0 days 00:12:27.461000,0 days 00:12:26.046000,train,25.0,1.0,84.0,True,0 days 00:12:24.888000,0 days 00:12:25.486000,560.0,598.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
747,747,747,0 days 00:16:32.100000,0 days 00:16:35.331000,0 days 00:16:34.041000,train,25.0,1.0,84.0,True,0 days 00:16:32.813000,0 days 00:16:33.661000,380.0,848.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
766,766,766,0 days 00:17:30.200000,0 days 00:17:34.121000,0 days 00:17:32.693000,train,25.0,1.0,84.0,True,0 days 00:17:31.142000,0 days 00:17:31.874000,819.0,732.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
772,772,772,0 days 00:17:49.900000,0 days 00:17:53.391000,0 days 00:17:52.053000,train,25.0,1.0,84.0,True,0 days 00:17:50.781000,0 days 00:17:51.729000,324.0,948.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
854,854,854,0 days 00:22:00.200000,0 days 00:22:03.201000,0 days 00:22:01.904000,val,25.0,1.0,84.0,True,0 days 00:22:01.039000,0 days 00:22:01.603000,301.0,564.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1095,1095,1095,0 days 00:34:16.100000,0 days 00:34:20.001000,0 days 00:34:18.530000,val,25.0,1.0,84.0,True,0 days 00:34:16.799000,0 days 00:34:17.430000,1100.0,631.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1240,1240,1240,0 days 00:41:37.900000,0 days 00:41:41.436000,0 days 00:41:39.885000,train,25.0,1.0,84.0,True,0 days 00:41:38.844000,0 days 00:41:39.525000,360.0,681.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1595,1595,1595,0 days 00:59:29.500000,0 days 00:59:32.171000,0 days 00:59:30.816000,train,25.0,1.0,84.0,True,0 days 00:59:30.432000,0 days 00:59:30.497000,319.0,65.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1660,1660,1660,0 days 01:02:39.900000,0 days 01:02:43.456000,0 days 01:02:41.941000,train,25.0,1.0,84.0,True,0 days 01:02:40.840000,0 days 01:02:41.355000,586.0,515.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1899,1899,1899,0 days 01:14:48.500000,0 days 01:14:51.426000,0 days 01:14:49.968000,val,25.0,1.0,84.0,True,0 days 01:14:49.173000,0 days 01:14:49.638000,330.0,465.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2041,2041,2041,0 days 01:21:53.900000,0 days 01:21:57.061000,0 days 01:21:55.799000,val,25.0,1.0,84.0,True,0 days 01:21:54.714000,0 days 01:21:55.512000,287.0,798.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2079,2079,2079,0 days 01:23:47.700000,0 days 01:23:50.811000,0 days 01:23:49.494000,train,25.0,1.0,84.0,True,0 days 01:23:48.595000,0 days 01:23:49.209000,285.0,614.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2184,2184,2184,0 days 01:29:03,0 days 01:29:06.161000,0 days 01:29:04.800000,train,25.0,1.0,84.0,True,0 days 01:29:03.930000,0 days 01:29:04.495000,305.0,565.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2187,2187,2187,0 days 01:29:11.800000,0 days 01:29:14.431000,0 days 01:29:13.188000,train,25.0,1.0,84.0,True,0 days 01:29:12.571000,0 days 01:29:12.885000,303.0,314.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2202,2202,2202,0 days 01:29:56.400000,0 days 01:30:00.026000,0 days 01:29:58.173000,train,25.0,1.0,84.0,True,0 days 01:29:57.157000,0 days 01:29:57.789000,384.0,632.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2223,2223,2223,0 days 01:30:58.900000,0 days 01:31:02.501000,0 days 01:31:00.944000,train,25.0,1.0,84.0,True,0 days 01:30:59.563000,0 days 01:31:00.328000,616.0,765.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2239,2239,2239,0 days 01:31:47.500000,0 days 01:31:50.886000,0 days 01:31:49.595000,val,25.0,1.0,84.0,True,0 days 01:31:48.428000,0 days 01:31:49.293000,302.0,865.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2265,2265,2265,0 days 01:33:03.700000,0 days 01:33:06.556000,0 days 01:33:05.199000,val,25.0,1.0,84.0,True,0 days 01:33:04.429000,0 days 01:33:04.694000,505.0,265.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2290,2290,2290,0 days 01:34:18.400000,0 days 01:34:21.351000,0 days 01:34:19.930000,train,25.0,1.0,84.0,True,0 days 01:34:19.153000,0 days 01:34:19.618000,312.0,465.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2367,2367,2367,0 days 01:38:09.200000,0 days 01:38:12.386000,0 days 01:38:11.011000,train,25.0,1.0,84.0,True,0 days 01:38:10.097000,0 days 01:38:10.645000,366.0,548.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2410,2410,2410,0 days 01:40:18.800000,0 days 01:40:22.251000,0 days 01:40:20.902000,train,25.0,1.0,84.0,True,0 days 01:40:19.695000,0 days 01:40:20.560000,342.0,865.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2514,2514,2514,0 days 01:45:35,0 days 01:45:38.296000,0 days 01:45:36.825000,train,25.0,1.0,84.0,True,0 days 01:45:35.720000,0 days 01:45:36.435000,390.0,715.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2630,2630,2630,0 days 01:51:21.600000,0 days 01:51:25.216000,0 days 01:51:23.724000,val,25.0,1.0,84.0,True,0 days 01:51:22.463000,0 days 01:51:23.378000,346.0,915.0,1.0,[[118  72]],8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
662,662,662,0 days 00:12:12,0 days 00:12:15.196000,0 days 00:12:13.995000,train,26.0,1.0,85.0,True,0 days 00:12:12.767000,0 days 00:12:13.665000,330.0,898.0,1.0,[[-108   81]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",0.0
862,862,862,0 days 00:22:23.200000,0 days 00:22:26.541000,0 days 00:22:25.316000,train,26.0,1.0,85.0,True,0 days 00:22:24.007000,0 days 00:22:24.922000,394.0,915.0,1.0,[[-108   81]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",0.0
926,926,926,0 days 00:25:39,0 days 00:25:41.971000,0 days 00:25:40.778000,val,26.0,1.0,85.0,True,0 days 00:25:39.889000,0 days 00:25:40.453000,325.0,564.0,1.0,[[-108   81]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",0.0
944,944,944,0 days 00:26:34.700000,0 days 00:26:37.631000,0 days 00:26:36.415000,train,26.0,1.0,85.0,True,0 days 00:26:35.584000,0 days 00:26:36.116000,299.0,532.0,1.0,[[-108   81]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",0.0
984,984,984,0 days 00:28:39.800000,0 days 00:28:42.911000,0 days 00:28:41.701000,train,26.0,1.0,85.0,True,0 days 00:28:40.618000,0 days 00:28:41.433000,268.0,815.0,1.0,[[-108   81]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",0.0
990,990,990,0 days 00:28:58,0 days 00:29:00.906000,0 days 00:28:59.782000,train,26.0,1.0,85.0,True,0 days 00:28:58.664000,0 days 00:28:59.511000,271.0,847.0,1.0,[[-108   81]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",0.0
1157,1157,1157,0 days 00:37:25.200000,0 days 00:37:28.251000,0 days 00:37:26.959000,train,26.0,1.0,85.0,True,0 days 00:37:26.039000,0 days 00:37:26.587000,372.0,548.0,1.0,[[-108   81]],8.0,"[[  69   31   14   99]
 [  69    0    5  155]
